Anio,CVE_ENT,CVE_MUN,Pob_PInf_F,Pob_PInf_M,Pob_PInf_T,Pob_Inf_F,Pob_Inf_M,Pob_Inf_T,Pob_Pub_F,Pob_Pub_M,Pob_Pub_T,Pob_Ado_F,Pob_Ado_M,Pob_Ado_T,Pob_Juv_F,Pob_Juv_M,Pob_Juv_T,Pob_Adu_F,Pob_Adu_M,Pob_Adu_T,Pob_Vej_F,Pob_Vej_M,Pob_Vej_T,Poblacion
2004,21,048,1046.738,1079.953,2126.691,1029.125,1058.588,2087.713,1006.055,1018.814,2024.869,942.314,914.222,1856.536,843.829,754.931,1598.76,3504.867,3097.86,6602.727,755.384,614.509,1369.893,17667.189
2004,21,060,413.756,426.885,840.641,406.794,418.441,825.235,397.675,402.719,800.394,372.48,361.375,733.855,333.55,298.41,631.96,1385.41,1224.529,2609.939,298.589,242.904,541.493,6983.517
2004,21,074,3485.886,3596.497,7082.383,3427.23,3525.35,6952.58,3350.4,3392.891,6743.291,3138.127,3044.576,6182.703,2810.151,2514.098,5324.249,11672.033,10316.608,21988.641,2515.605,2046.46,4562.065,58835.912
2004,21,090,1104.865,1139.924,2244.789,1086.274,1117.374,2203.648,1061.923,1075.39,2137.313,994.642,964.991,1959.633,890.689,796.853,1687.542,3699.497,3269.891,6969.388,797.331,648.634,1445.965,18648.278
2004,21,106,1531.725,1580.33,3112.055,1505.952,1549.067,3055.019,1472.192,1490.864,2963.056,1378.918,1337.811,2716.729,1234.803,1104.715,2339.518,5128.784,4533.2,9661.984,1105.377,899.231,2004.608,25852.969
2004,21,114,83464.52,86112.952,169577.472,82060.099,84409.435,166469.534,80220.509,81237.909,161458.418,75137.956,72897.999,148035.955,67285.027,60196.455,127481.482,279470.071,247016.352,526486.423,60232.568,48999.555,109232.123,1408741.407
2004,21,119,6033.673,6225.129,12258.802,5932.147,6101.981,12034.128,5799.163,5872.711,11671.874,5431.744,5269.817,10701.561,4864.053,4351.618,9215.671,20202.968,17856.881,38059.849,4354.229,3542.192,7896.421,101838.306
2004,21,122,525.405,542.078,1067.483,516.565,531.354,1047.919,504.985,511.389,1016.374,472.99,458.89,931.88,423.556,378.934,802.49,1759.253,1554.958,3314.211,379.162,308.45,687.612,8867.969
2004,21,125,471.31,486.266,957.576,463.379,476.646,940.025,452.991,458.737,911.728,424.291,411.643,835.934,379.947,339.919,719.866,1578.12,1394.86,2972.98,340.123,276.692,616.815,7954.924
2004,21,132,7844.298,8093.207,15937.505,7712.306,7933.105,15645.411,7539.415,7635.034,15174.449,7061.738,6851.219,13912.957,6323.691,5657.481,11981.172,26265.611,23215.494,49481.105,5660.875,4605.156,10266.031,132398.63
2004,21,134,1096.093,1130.875,2226.968,1077.65,1108.503,2186.153,1053.492,1066.853,2120.345,986.746,957.33,1944.076,883.617,790.527,1674.144,3670.127,3243.931,6914.058,791.002,643.485,1434.487,18500.231
2004,21,136,641.643,662.004,1303.647,630.847,648.908,1279.755,616.705,624.526,1241.231,577.632,560.412,1138.044,517.262,462.767,980.029,2148.459,1898.968,4047.427,463.046,376.69,839.736,10829.869
2004,21,140,6615.853,6825.782,13441.635,6504.531,6690.752,13195.283,6358.715,6439.359,12798.074,5955.844,5778.293,11734.137,5333.378,4771.499,10104.877,22152.321,19579.862,41732.183,4774.362,3883.971,8658.333,111664.522
2004,21,143,1661.284,1713.998,3375.282,1633.33,1680.091,3313.421,1596.715,1616.965,3213.68,1495.551,1450.967,2946.518,1339.246,1198.155,2537.401,5562.592,4916.631,10479.223,1198.873,975.291,2174.164,28039.689
2004,21,180,2021.17,2085.306,4106.476,1987.161,2044.053,4031.214,1942.614,1967.252,3909.866,1819.535,1765.293,3584.828,1629.369,1457.713,3087.082,6767.627,5981.73,12749.357,1458.587,1186.57,2645.157,34113.98
2004,21,181,346.647,357.646,704.293,340.814,350.571,691.385,333.174,337.399,670.573,312.065,302.762,614.827,279.45,250.009,529.459,1160.701,1025.914,2186.615,250.159,203.506,453.665,5850.817
2004,29,001,539.504,558.402,1097.906,531.257,550.925,1082.182,525.555,540.257,1065.812,504.308,498.92,1003.228,468.287,428.412,896.699,1961.91,1774.25,3736.16,382.225,334.783,717.008,9598.995
2004,29,002,682.391,706.294,1388.685,671.959,696.837,1368.796,664.747,683.344,1348.091,637.874,631.059,1268.933,592.313,541.876,1134.189,2481.52,2244.158,4725.678,483.456,423.45,906.906,12141.278
2004,29,003,308.013,318.801,626.814,303.304,314.533,617.837,300.049,308.442,608.491,287.918,284.842,572.76,267.354,244.588,511.942,1120.089,1012.949,2133.038,218.219,191.133,409.352,5480.234
2004,29,005,3843.624,3978.26,7821.884,3784.865,3924.994,7709.859,3744.245,3848.99,7593.235,3592.876,3554.491,7147.367,3336.251,3052.163,6388.414,13977.368,12640.403,26617.771,2723.11,2385.117,5108.227,68386.757
2004,29,009,266.42,275.752,542.172,262.347,272.06,534.407,259.532,266.792,526.324,249.04,246.379,495.419,231.252,211.56,442.812,968.84,876.167,1845.007,188.752,165.324,354.076,4740.217
2004,29,010,3321.571,3437.919,6759.49,3270.792,3391.887,6662.679,3235.689,3326.207,6561.896,3104.879,3071.708,6176.587,2883.11,2637.607,5520.717,12078.915,10923.54,23002.455,2353.248,2061.162,4414.41,59098.234
2004,29,011,213.488,220.965,434.453,210.224,218.007,428.231,207.968,213.785,421.753,199.56,197.428,396.988,185.306,169.527,354.833,776.348,702.089,1478.437,151.25,132.478,283.728,3798.423
2004,29,012,416.43,431.016,847.446,410.064,425.246,835.31,405.663,417.011,822.674,389.263,385.104,774.367,361.459,330.68,692.139,1514.349,1369.499,2883.848,295.03,258.411,553.441,7409.225
2004,29,014,703.104,727.733,1430.837,692.356,717.989,1410.345,684.925,704.086,1389.011,657.236,650.214,1307.45,610.292,558.324,1168.616,2556.845,2312.277,4869.122,498.132,436.303,934.435,12509.816
2004,29,015,1793.1,1855.908,3649.008,1765.688,1831.059,3596.747,1746.738,1795.602,3542.34,1676.122,1658.215,3334.337,1556.403,1423.872,2980.275,6520.619,5896.908,12417.527,1270.365,1112.687,2383.052,31903.286
2004,29,017,512.935,530.902,1043.837,505.093,523.793,1028.886,499.672,513.651,1013.323,479.472,474.35,953.822,445.225,407.313,852.538,1865.291,1686.871,3552.162,363.401,318.295,681.696,9126.264
2004,29,018,1796.105,1859.019,3655.124,1768.647,1834.128,3602.775,1749.665,1798.612,3548.277,1678.931,1660.994,3339.925,1559.012,1426.259,2985.271,6531.547,5906.79,12438.337,1272.494,1114.551,2387.045,31956.754
